	Prot_ID	dN	dS	pN	pS	MsaLen
644	ENSP00000227065	23	13	0	0	2325
645	ENSP00000227155	4	6	8	17	801
646	ENSP00000227163	0	9	0	0	813
647	ENSP00000227266	9	6	28	10	1389
648	ENSP00000227348	9	11	23	16	1179
649	ENSP00000227349	34	9	58	22	2337
650	ENSP00000227451	5	14	21	17	1860
651	ENSP00000227471	10	9	8	8	2298
652	ENSP00000227474	6	5	0	0	1443
653	ENSP00000227520	6	6	27	15	1080
654	ENSP00000227524	1	12	4	14	1704
655	ENSP00000227525	1	4	17	11	729
656	ENSP00000227638	4	5	38	15	1278
657	ENSP00000227752	10	10	49	34	1734
658	ENSP00000227756	2	11	38	42	1821
659	ENSP00000227868	5	7	8	3	1503
660	ENSP00000227880	6	10	15	7	1902
661	ENSP00000228027	5	11	18	7	1335
662	ENSP00000228136	0	1	2	4	549
663	ENSP00000228251	0	2	19	2	1146
664	ENSP00000228284	7	20	38	37	2943
665	ENSP00000228318	9	24	1	0	1089
666	ENSP00000228347	0	12	35	36	3399
667	ENSP00000228434	6	5	0	0	597
668	ENSP00000228437	1	10	21	21	2403
669	ENSP00000228463	20	11	0	0	1284
670	ENSP00000228468	4	10	10	21	2088
671	ENSP00000228506	1	2	7	6	879
672	ENSP00000228515	5	6	30	17	1629
673	ENSP00000228534	1	1	7	1	567
674	ENSP00000228567	2	8	31	21	1569
675	ENSP00000228606	4	9	27	27	1524
676	ENSP00000228641	0	3	23	5	726
677	ENSP00000228644	1	4	9	7	765
678	ENSP00000228682	14	12	4	1	3318
679	ENSP00000228705	1	9	23	13	1542
680	ENSP00000228740	2	7	18	20	1833
681	ENSP00000228741	2	5	21	14	1221
682	ENSP00000228799	1	13	31	16	1341
683	ENSP00000228820	1	5	0	0	1014
684	ENSP00000228837	3	5	21	19	624
685	ENSP00000228841	4	3	6	11	522
686	ENSP00000228843	4	2	12	3	1077
687	ENSP00000228850	22	15	0	0	2574
688	ENSP00000228865	0	0	1	2	612
689	ENSP00000228872	0	1	26	14	708
690	ENSP00000228887	18	4	27	23	1035
691	ENSP00000228922	6	16	7	5	1050
692	ENSP00000228928	11	19	99	37	3288
693	ENSP00000228936	3	7	3	1	993
694	ENSP00000228945	0	12	3	5	603
695	ENSP00000229002	2	2	25	7	615
696	ENSP00000229134	1	2	6	4	513
697	ENSP00000229135	0	1	4	3	498
698	ENSP00000229179	7	16	34	21	2775
699	ENSP00000229195	2	6	0	1	1674
700	ENSP00000229214	0	8	19	12	1143
701	ENSP00000229238	1	0	1	1	384
702	ENSP00000229239	1	8	10	23	1005
703	ENSP00000229243	38	22	16	16	1686
704	ENSP00000229264	1	7	0	0	1020
705	ENSP00000229266	4	6	17	9	1296
706	ENSP00000229268	8	24	0	0	2718
707	ENSP00000229314	0	2	0	0	414
708	ENSP00000229328	1	4	12	9	810
709	ENSP00000229329	1	2	9	12	1302
710	ENSP00000229330	1	7	6	12	2382
711	ENSP00000229332	5	2	0	0	711
712	ENSP00000229335	1	4	0	0	597
713	ENSP00000229340	1	0	2	4	1422
714	ENSP00000229379	3	2	13	4	327
715	ENSP00000229395	0	7	14	8	777
716	ENSP00000229402	3	4	0	0	675
717	ENSP00000229416	2	6	0	0	1911
718	ENSP00000229447	16	6	19	5	981
719	ENSP00000229554	5	5	3	0	2151
720	ENSP00000229583	9	7	0	0	834
721	ENSP00000229595	0	2	2	6	612
722	ENSP00000229633	3	1	15	7	573
723	ENSP00000229708	7	5	32	13	735
724	ENSP00000229729	11	16	39	21	2190
725	ENSP00000229758	7	3	9	4	1341
726	ENSP00000229771	5	10	6	3	1626
727	ENSP00000229795	29	13	3	6	1080
728	ENSP00000229812	0	2	13	7	1491
729	ENSP00000229829	3	2	26	14	750
730	ENSP00000229903	3	7	8	0	549
731	ENSP00000229922	3	1	23	22	1431
732	ENSP00000229955	1	5	24	10	1257
733	ENSP00000230036	15	19	84	44	2550
734	ENSP00000230048	0	2	2	1	420
735	ENSP00000230050	0	4	9	3	471
736	ENSP00000230056	4	5	0	0	864
737	ENSP00000230122	7	11	37	20	2292
738	ENSP00000230124	2	11	47	29	2781
739	ENSP00000230256	5	12	39	13	1371
740	ENSP00000230301	9	2	43	24	1677
741	ENSP00000230340	0	8	21	6	1311
742	ENSP00000230361	7	6	15	13	600
743	ENSP00000230381	1	8	41	18	1038
744	ENSP00000230431	0	1	5	2	732
745	ENSP00000230449	16	22	38	35	2850
746	ENSP00000230461	2	5	14	8	1380
747	ENSP00000230538	10	26	108	56	5469
748	ENSP00000230582	7	8	11	4	1542
749	ENSP00000230588	8	12	62	33	2355
750	ENSP00000230640	2	10	33	34	3192
751	ENSP00000230658	1	2	16	17	1053
752	ENSP00000230671	6	5	50	27	2052
753	ENSP00000230792	2	8	29	12	1518
754	ENSP00000230990	2	3	9	6	624
755	ENSP00000231004	2	3	27	17	1251
756	ENSP00000231009	4	4	25	11	792
757	ENSP00000231021	0	10	36	23	2367
758	ENSP00000231121	0	5	16	9	657
759	ENSP00000231134	10	19	83	37	2385
760	ENSP00000231198	3	2	17	9	894
761	ENSP00000231228	3	4	25	10	984
762	ENSP00000231238	1	2	0	0	876
763	ENSP00000231461	0	5	7	3	1077
764	ENSP00000231484	8	21	89	53	3639
765	ENSP00000231487	0	1	0	0	489
766	ENSP00000231498	9	12	50	34	4173
767	ENSP00000231509	4	7	0	0	2334
768	ENSP00000231512	3	1	29	12	795
769	ENSP00000231524	0	6	16	15	1722
770	ENSP00000231572	5	6	32	20	1980
771	ENSP00000231668	2	2	20	19	813
772	ENSP00000231706	2	10	52	34	2382
773	ENSP00000231721	8	27	64	35	2634
774	ENSP00000231749	6	8	43	6	1461
775	ENSP00000231751	29	18	81	44	2136
776	ENSP00000231790	4	9	58	10	2268
777	ENSP00000231887	9	11	65	31	2214
778	ENSP00000231948	2	9	0	0	1470
779	ENSP00000232003	16	12	64	23	1620
780	ENSP00000232217	3	0	10	3	402
781	ENSP00000232219	0	2	6	2	591
782	ENSP00000232375	1	7	18	8	1407
783	ENSP00000232424	0	3	5	2	912
784	ENSP00000232496	1	0	2	1	330
785	ENSP00000232501	1	3	8	14	1140
786	ENSP00000232603	17	10	48	40	3045
787	ENSP00000232607	7	9	22	18	1440
788	ENSP00000232744	4	11	35	29	1482
789	ENSP00000232766	3	11	30	17	1917
790	ENSP00000232888	4	12	31	24	1425
791	ENSP00000232905	1	1	2	1	339
792	ENSP00000232974	1	6	20	18	2247
793	ENSP00000232975	0	3	5	6	483
794	ENSP00000232978	10	16	72	33	4416
795	ENSP00000233027	12	8	52	16	2523
796	ENSP00000233055	0	3	26	14	1230
797	ENSP00000233057	31	5	23	18	1656
798	ENSP00000233078	0	7	5	4	1356
799	ENSP00000233099	6	30	62	60	6243
800	ENSP00000233121	0	3	0	9	843
801	ENSP00000233143	0	1	0	2	132
802	ENSP00000233146	0	13	52	21	2802
803	ENSP00000233154	0	2	8	13	1140
804	ENSP00000233156	3	5	0	0	930
805	ENSP00000233202	7	12	57	27	1650
806	ENSP00000233242	71	56	363	159	13716
807	ENSP00000233336	0	6	17	10	1131
808	ENSP00000233468	0	0	1	5	375
809	ENSP00000233535	0	11	12	19	1443
810	ENSP00000233575	0	10	1	3	1410
811	ENSP00000233616	17	25	0	0	2616
812	ENSP00000233623	9	8	25	5	1557
813	ENSP00000233627	4	5	0	0	909
814	ENSP00000233630	1	3	6	4	777
815	ENSP00000233638	3	4	12	14	852
816	ENSP00000233668	4	10	16	4	1443
817	ENSP00000233735	2	3	9	6	570
818	ENSP00000233809	0	5	8	3	978
819	ENSP00000233813	1	3	14	13	816
820	ENSP00000233826	1	3	11	3	1080
821	ENSP00000233838	24	23	35	36	2283
822	ENSP00000233948	2	13	9	10	1095
823	ENSP00000233969	2	16	31	23	2436
824	ENSP00000233997	11	16	30	16	759
825	ENSP00000234038	10	4	0	0	1158
826	ENSP00000234071	13	6	4	4	1674
827	ENSP00000234091	0	3	6	4	402
828	ENSP00000234111	3	12	25	27	1383
829	ENSP00000234160	6	11	14	12	1356
830	ENSP00000234170	10	12	86	30	3162
831	ENSP00000234198	4	4	21	9	1203
832	ENSP00000234256	4	9	14	10	1629
833	ENSP00000234296	3	5	28	10	1731
834	ENSP00000234347	7	9	22	7	768
835	ENSP00000234392	4	5	39	13	870
836	ENSP00000234396	4	4	33	22	1539
837	ENSP00000234420	8	18	84	34	4107
838	ENSP00000234453	0	3	11	4	900
839	ENSP00000234454	7	7	5	8	783
840	ENSP00000234488	3	21	0	0	2991
841	ENSP00000234701	7	17	74	27	2805
842	ENSP00000234739	6	12	80	40	4278
843	ENSP00000234798	12	14	90	33	963
844	ENSP00000234816	4	13	38	21	1473
845	ENSP00000234827	2	2	0	0	840
846	ENSP00000234831	5	7	3	11	1134
847	ENSP00000234961	0	11	21	22	1128
848	ENSP00000235090	1	9	11	6	1116
849	ENSP00000235307	0	0	3	4	363
850	ENSP00000235310	0	3	6	11	723
851	ENSP00000235329	15	21	0	0	2358
852	ENSP00000235332	9	14	63	21	1164
853	ENSP00000235345	1	4	16	15	1065
854	ENSP00000235372	15	25	89	69	5211
855	ENSP00000235382	0	4	24	7	633
856	ENSP00000235521	2	5	13	5	1080
857	ENSP00000235628	1	7	41	14	1185
858	ENSP00000235835	4	8	42	18	1077
859	ENSP00000235933	3	3	0	0	702
860	ENSP00000236040	20	14	12	0	2625
861	ENSP00000236137	1	8	26	15	1491
862	ENSP00000236147	2	7	29	14	1155
863	ENSP00000236192	0	1	2	1	423
864	ENSP00000236273	3	4	14	10	729
865	ENSP00000236495	9	19	0	0	2118
866	ENSP00000236709	3	10	31	13	1020
867	ENSP00000236826	13	10	52	20	1401
868	ENSP00000236877	2	20	7	16	2766
869	ENSP00000236918	0	6	0	0	894
870	ENSP00000236925	5	11	0	0	4467
871	ENSP00000236959	2	12	46	25	1776
872	ENSP00000236980	20	11	32	19	2163
873	ENSP00000237014	5	2	0	0	528
874	ENSP00000237163	7	21	0	0	7455
875	ENSP00000237172	10	16	1	0	3687
876	ENSP00000237201	7	8	19	10	882
877	ENSP00000237264	1	3	0	0	558
878	ENSP00000237275	3	4	13	0	666
879	ENSP00000237281	5	9	37	19	2709
880	ENSP00000237283	1	2	4	1	573
881	ENSP00000237353	20	22	0	0	3066
882	ENSP00000237380	0	6	10	5	648
883	ENSP00000237455	2	6	25	21	2058
884	ENSP00000237530	7	15	35	15	1983
885	ENSP00000237536	3	41	74	42	5118
886	ENSP00000237596	5	10	46	32	2904
887	ENSP00000237642	8	5	24	7	1074
888	ENSP00000237654	2	4	11	2	1224
889	ENSP00000237696	3	2	13	10	891
890	ENSP00000237822	1	1	0	0	1170
891	ENSP00000237837	8	3	12	10	765
892	ENSP00000237853	6	4	24	23	1920
893	ENSP00000237889	0	0	0	0	294
894	ENSP00000237937	0	2	1	4	639
895	ENSP00000238018	6	7	10	5	1545
896	ENSP00000238044	1	6	1	0	444
897	ENSP00000238112	2	11	9	28	2097
898	ENSP00000238146	4	7	29	22	1800
899	ENSP00000238256	12	13	0	0	4377
900	ENSP00000238379	5	11	23	11	753
901	ENSP00000238497	0	3	18	6	1338
902	ENSP00000238558	3	3	12	17	771
903	ENSP00000238561	3	7	40	28	1590
904	ENSP00000238609	0	1	8	0	390
905	ENSP00000238616	0	10	52	24	2937
906	ENSP00000238628	2	3	1	1	639
907	ENSP00000238667	1	5	14	8	1578
908	ENSP00000238682	0	5	13	16	1236
909	ENSP00000238714	5	7	19	20	2208
910	ENSP00000238721	5	10	0	0	1098
911	ENSP00000238788	9	12	0	0	2067
912	ENSP00000238789	1	5	29	15	4374
913	ENSP00000238823	4	8	27	12	1560
914	ENSP00000238831	1	3	18	8	732
915	ENSP00000238855	11	5	1	0	2817
916	ENSP00000238875	0	3	0	0	516
917	ENSP00000238892	0	1	6	2	303
918	ENSP00000238994	4	4	26	17	951
919	ENSP00000239032	2	8	30	21	1110
920	ENSP00000239151	0	3	10	8	807
921	ENSP00000239165	2	3	30	9	651
922	ENSP00000239223	0	7	16	15	1101
923	ENSP00000239231	0	6	12	5	1110
924	ENSP00000239243	7	9	21	9	807
925	ENSP00000239367	4	10	24	24	1500
926	ENSP00000239374	4	5	62	26	2145
927	ENSP00000239440	4	17	5	3	4656
928	ENSP00000239450	2	0	1	1	2385
929	ENSP00000239461	0	3	2	0	735
930	ENSP00000239462	13	33	149	84	4014
931	ENSP00000239587	18	13	82	34	1776
932	ENSP00000239666	0	2	1	2	420
933	ENSP00000239690	4	7	38	15	1773
934	ENSP00000239830	3	2	0	0	1491
935	ENSP00000239882	2	2	28	16	1857
936	ENSP00000239891	3	7	3	1	1158
937	ENSP00000239906	5	3	0	0	1176
938	ENSP00000239926	4	4	33	17	1494
939	ENSP00000239940	0	0	1	0	594
940	ENSP00000240055	4	2	3	1	666
941	ENSP00000240079	1	1	2	1	678
942	ENSP00000240100	2	6	12	18	1182
943	ENSP00000240123	9	16	75	30	2013
944	ENSP00000240285	0	6	8	5	1023
945	ENSP00000240306	0	9	11	6	720
946	ENSP00000240328	2	11	28	31	2160
947	ENSP00000240361	21	18	0	0	4617
948	ENSP00000240423	14	17	39	21	2235
949	ENSP00000240488	3	2	20	5	624
950	ENSP00000240587	3	19	71	55	3243
951	ENSP00000240617	9	8	35	22	1662
952	ENSP00000240618	8	6	17	4	648
953	ENSP00000240619	12	6	33	7	924
954	ENSP00000240651	7	8	17	11	1503
955	ENSP00000240662	0	6	8	12	1272
956	ENSP00000240687	3	2	37	10	975
957	ENSP00000240851	3	7	0	0	1200
958	ENSP00000240874	11	35	2	3	8958
959	ENSP00000240922	0	1	0	1	507
960	ENSP00000241014	2	10	33	31	2190
961	ENSP00000241041	5	4	5	2	1080
962	ENSP00000241051	3	4	30	14	1533
963	ENSP00000241052	4	8	36	21	1581
964	ENSP00000241125	3	8	16	23	1305
965	ENSP00000241256	1	6	11	6	1098
966	ENSP00000241261	7	8	22	11	900
967	ENSP00000241305	4	19	48	42	2268
968	ENSP00000241416	0	5	9	10	1557
969	ENSP00000241436	26	15	39	27	2778
970	ENSP00000241453	10	10	73	42	2979
971	ENSP00000241463	0	5	16	12	726
972	ENSP00000241502	1	4	5	2	954
973	ENSP00000241651	0	4	21	10	747
974	ENSP00000242067	7	8	17	20	2661
975	ENSP00000242108	3	14	34	25	1707
976	ENSP00000242140	8	5	0	0	1461
977	ENSP00000242208	0	5	16	12	1278
978	ENSP00000242249	3	7	11	6	456
979	ENSP00000242257	5	5	19	15	738
980	ENSP00000242285	0	1	0	0	744
981	ENSP00000242351	31	10	37	24	3153
982	ENSP00000242375	2	3	0	0	978
983	ENSP00000242462	5	9	18	6	642
984	ENSP00000242465	2	3	22	6	504
985	ENSP00000242480	2	9	23	18	1428
986	ENSP00000242505	9	5	28	16	1962
987	ENSP00000242591	9	1	0	0	2085
988	ENSP00000242592	4	17	48	25	1245
989	ENSP00000242719	0	2	1	9	462
990	ENSP00000242728	0	6	11	15	1446
991	ENSP00000242729	0	4	3	6	729
992	ENSP00000242784	0	1	1	1	585
993	ENSP00000242819	5	3	28	11	699
994	ENSP00000242827	2	6	3	2	618
995	ENSP00000242839	11	33	122	66	4449
996	ENSP00000242994	0	7	23	11	993
997	ENSP00000243045	1	1	9	6	459
998	ENSP00000243052	2	2	7	6	1608
999	ENSP00000243056	3	6	19	10	990
1000	ENSP00000243077	11	82	183	211	13632
1001	ENSP00000243103	3	4	11	16	846
1002	ENSP00000243108	0	1	3	2	705
1003	ENSP00000243167	2	6	23	18	1737
1004	ENSP00000243253	0	7	0	0	1524
1005	ENSP00000243298	1	2	3	5	603
1006	ENSP00000243326	34	24	0	0	7569
1007	ENSP00000243344	9	21	73	30	3948
1008	ENSP00000243346	3	3	24	6	921
1009	ENSP00000243347	1	5	14	4	831
1010	ENSP00000243349	1	2	12	6	1479
1011	ENSP00000243389	2	8	0	0	1428
1012	ENSP00000243440	1	5	3	2	411
1013	ENSP00000243457	0	10	0	0	1281
1014	ENSP00000243501	0	2	20	7	567
1015	ENSP00000243563	1	5	2	1	846
1016	ENSP00000243578	1	2	14	10	525
1017	ENSP00000243611	5	9	0	0	756
1018	ENSP00000243644	1	6	45	21	1596
1019	ENSP00000243662	0	3	18	6	633
1020	ENSP00000243673	4	7	48	22	1269
1021	ENSP00000243706	5	4	5	3	1809
1022	ENSP00000243776	5	7	57	35	2325
1023	ENSP00000243786	9	4	27	21	1098
1024	ENSP00000243878	19	14	37	10	1095
1025	ENSP00000243924	3	1	19	8	351
1026	ENSP00000243938	2	5	0	0	717
1027	ENSP00000243997	5	0	4	1	159
1028	ENSP00000244007	2	22	42	47	3930
1029	ENSP00000244040	1	3	7	7	582
1030	ENSP00000244050	3	7	11	14	792
1031	ENSP00000244051	3	6	39	23	1380
1032	ENSP00000244061	3	5	9	5	720
1033	ENSP00000244137	5	7	53	29	1551
1034	ENSP00000244217	4	1	6	4	528
1035	ENSP00000244221	0	1	5	5	369
1036	ENSP00000244230	8	4	57	18	2046
1037	ENSP00000244241	3	11	28	15	591
1038	ENSP00000244289	16	19	65	32	3282
1039	ENSP00000244314	4	14	28	26	1389
1040	ENSP00000244333	3	6	33	13	1077
1041	ENSP00000244336	10	5	41	18	1065
1042	ENSP00000244360	6	5	9	3	1260
1043	ENSP00000244426	2	4	0	0	1341
1044	ENSP00000244496	2	4	15	6	933
1045	ENSP00000244513	7	2	23	12	1578
1046	ENSP00000244519	11	8	17	8	1752
1047	ENSP00000244520	1	2	0	6	522
1048	ENSP00000244527	11	8	34	12	1551
1049	ENSP00000244534	5	11	75	24	663
1050	ENSP00000244565	4	11	46	27	1554
1051	ENSP00000244571	7	19	73	35	2955
1052	ENSP00000244573	6	8	35	23	645
1053	ENSP00000244576	6	3	18	5	1074
1054	ENSP00000244669	1	3	15	13	690
1055	ENSP00000244711	0	2	0	0	558
1056	ENSP00000244745	0	3	17	16	1422
1057	ENSP00000244751	0	12	28	37	1899
1058	ENSP00000244763	1	4	2	0	894
1059	ENSP00000244769	4	12	54	65	2499
1060	ENSP00000244869	0	4	9	11	666
1061	ENSP00000244926	5	0	12	4	270
1062	ENSP00000244930	10	9	10	3	285
1063	ENSP00000245046	0	2	4	10	909
1064	ENSP00000245105	75	62	160	101	4050
1065	ENSP00000245121	6	12	22	16	1614
1066	ENSP00000245157	17	16	0	0	2304
1067	ENSP00000245206	1	5	34	12	1290
1068	ENSP00000245222	1	2	16	17	2097
1069	ENSP00000245255	2	24	33	27	2583
1070	ENSP00000245304	1	0	2	1	591
1071	ENSP00000245312	4	6	55	27	1077
1072	ENSP00000245457	5	2	8	19	1074
1073	ENSP00000245503	5	43	85	42	5823
1074	ENSP00000245539	4	6	13	4	873
1075	ENSP00000245543	2	7	14	3	594
1076	ENSP00000245544	1	11	23	18	2064
1077	ENSP00000245552	1	1	0	0	681
1078	ENSP00000245680	4	8	31	5	1569
1079	ENSP00000245787	4	4	3	2	708
1080	ENSP00000245796	22	26	37	19	3207
1081	ENSP00000245810	2	6	10	6	468
1082	ENSP00000245812	8	2	18	4	663
1083	ENSP00000245838	0	9	4	6	4962
1084	ENSP00000245907	7	10	19	24	5103
1085	ENSP00000245908	8	11	15	4	1728
1086	ENSP00000245919	0	2	0	2	1014
1087	ENSP00000245923	6	7	33	21	1635
1088	ENSP00000245932	0	7	34	22	1140
1089	ENSP00000245934	4	26	39	65	3930
1090	ENSP00000245957	4	12	58	16	3711
1091	ENSP00000245960	7	9	3	4	1740
1092	ENSP00000246006	18	12	78	48	1956
1093	ENSP00000246012	4	4	0	0	426
1094	ENSP00000246024	3	4	23	10	1113
1095	ENSP00000246062	3	5	44	12	1710
1096	ENSP00000246069	0	0	2	4	495
1097	ENSP00000246070	5	6	5	0	840
1098	ENSP00000246071	1	3	0	0	675
1099	ENSP00000246105	3	1	16	7	549
1100	ENSP00000246112	11	7	19	25	1743
1101	ENSP00000246117	4	28	10	11	1695
1102	ENSP00000246151	0	4	2	4	636
1103	ENSP00000246186	11	11	23	27	2181
1104	ENSP00000246194	4	8	0	0	921
1105	ENSP00000246229	0	4	14	20	1488
1106	ENSP00000246515	3	2	6	7	309
1107	ENSP00000246532	0	6	15	7	1080
1108	ENSP00000246533	3	4	9	13	975
1109	ENSP00000246548	0	5	16	10	1953
1110	ENSP00000246551	3	1	6	4	279
1111	ENSP00000246553	0	8	25	14	900
1112	ENSP00000246554	2	0	2	2	258
1113	ENSP00000246646	3	12	59	35	1506
1114	ENSP00000246657	0	5	8	15	1134
1115	ENSP00000246662	4	9	36	26	1881
1116	ENSP00000246672	12	11	37	15	1842
1117	ENSP00000246792	0	4	16	15	654
1118	ENSP00000246794	6	5	15	1	612
1119	ENSP00000246801	7	11	45	17	1776
1120	ENSP00000246841	3	26	48	65	2022
1121	ENSP00000246891	5	1	19	2	555
1122	ENSP00000246912	0	6	0	0	1017
1123	ENSP00000246914	16	18	48	29	4035
1124	ENSP00000246957	37	39	73	23	2247
1125	ENSP00000247001	3	16	29	25	1935
1126	ENSP00000247003	1	13	33	22	1449
1127	ENSP00000247026	8	5	29	15	1674
1128	ENSP00000247153	13	5	0	0	1407
1129	ENSP00000247161	2	6	7	11	1395
1130	ENSP00000247178	2	2	31	16	1476
1131	ENSP00000247191	37	17	1	4	2685
1132	ENSP00000247194	1	7	24	12	1062
1133	ENSP00000247219	2	2	29	18	1125
1134	ENSP00000247225	2	4	20	13	1407
1135	ENSP00000247226	16	31	0	0	3657
1136	ENSP00000247271	4	3	14	5	1320
1137	ENSP00000247461	4	11	0	0	1776
1138	ENSP00000247470	1	2	10	8	585
1139	ENSP00000247665	1	3	0	1	420
1140	ENSP00000247668	4	11	22	22	1674
1141	ENSP00000247706	0	7	22	26	1455
1142	ENSP00000247815	19	14	72	44	3261
1143	ENSP00000247843	0	2	0	3	681
1144	ENSP00000247930	4	21	48	42	2502
1145	ENSP00000247933	8	9	41	34	2034
1146	ENSP00000247970	0	5	4	2	489
1147	ENSP00000247977	1	10	19	11	978
1148	ENSP00000247986	18	27	0	0	3087
1149	ENSP00000247992	8	5	1	1	552
1150	ENSP00000248076	17	11	52	21	1161
1151	ENSP00000248098	3	2	1	3	654
1152	ENSP00000248114	4	2	9	5	618
1153	ENSP00000248150	0	2	10	8	201
1154	ENSP00000248211	7	4	18	9	1749
1155	ENSP00000248244	8	14	37	12	2466
1156	ENSP00000248248	2	12	27	15	1650
1157	ENSP00000248306	9	2	33	15	2172
1158	ENSP00000248342	0	3	2	1	654
1159	ENSP00000248437	0	3	3	16	1344
1160	ENSP00000248444	6	18	60	26	2517
1161	ENSP00000248553	2	4	19	16	675
1162	ENSP00000248564	0	0	7	1	222
1163	ENSP00000248572	0	0	3	2	222
1164	ENSP00000248594	9	7	28	16	2343
1165	ENSP00000248668	6	17	18	23	2316
1166	ENSP00000248706	0	4	12	17	744
1167	ENSP00000248846	29	35	95	69	5766
1168	ENSP00000248901	2	11	7	13	1257
1169	ENSP00000248929	3	18	52	39	2274
1170	ENSP00000248933	9	29	0	0	3306
1171	ENSP00000248948	1	3	2	3	369
1172	ENSP00000248958	13	10	20	10	666
1173	ENSP00000249014	8	7	44	27	1176
1174	ENSP00000249016	0	5	18	12	1269
1175	ENSP00000249064	6	3	9	2	837
1176	ENSP00000249071	1	4	6	17	621
1177	ENSP00000249075	0	4	13	15	606
1178	ENSP00000249079	6	4	0	0	741
1179	ENSP00000249269	5	7	31	11	1545
1180	ENSP00000249299	0	0	3	5	288
1181	ENSP00000249363	3	15	24	34	2127
1182	ENSP00000249389	2	4	35	19	1044
1183	ENSP00000249396	3	9	8	4	1167
1184	ENSP00000249442	1	2	5	4	789
1185	ENSP00000249499	8	5	21	8	1071
1186	ENSP00000249501	1	0	22	11	1230
1187	ENSP00000249647	2	4	3	1	633
1188	ENSP00000249700	1	4	20	9	1053
1189	ENSP00000249750	2	9	2	2	1665
1190	ENSP00000249776	3	2	3	2	948
1191	ENSP00000249806	2	8	6	8	1161
1192	ENSP00000249861	5	4	17	11	792
1193	ENSP00000249887	5	7	26	13	1050
1194	ENSP00000249910	6	7	28	6	1743
1195	ENSP00000249923	2	18	22	22	2859
1196	ENSP00000250003	3	3	21	17	960
1197	ENSP00000250018	2	2	22	14	1332
1198	ENSP00000250056	12	4	0	1	837
1199	ENSP00000250076	10	0	0	0	1332
1200	ENSP00000250092	5	7	26	15	1062
1201	ENSP00000250101	0	1	1	3	369
1202	ENSP00000250111	2	6	6	3	870
1203	ENSP00000250113	4	8	25	17	2130
1204	ENSP00000250124	0	6	11	3	741
1205	ENSP00000250160	8	6	3	2	1185
1206	ENSP00000250237	2	3	18	15	1233
1207	ENSP00000250340	0	7	9	5	969
1208	ENSP00000250351	7	7	0	0	762
1209	ENSP00000250378	4	5	36	9	756
1210	ENSP00000250416	3	10	0	0	1758
1211	ENSP00000250454	2	6	17	10	867
1212	ENSP00000250457	0	4	2	3	717
1213	ENSP00000250495	0	1	0	1	243
1214	ENSP00000250498	0	0	4	1	339
1215	ENSP00000250535	0	3	14	5	600
1216	ENSP00000250559	0	2	0	1	552
1217	ENSP00000250615	4	5	20	12	756
1218	ENSP00000250617	4	9	2	1	2367
1219	ENSP00000250693	9	6	38	15	981
1220	ENSP00000250699	3	10	43	12	1350
1221	ENSP00000250863	5	0	18	6	945
1222	ENSP00000250896	5	13	0	0	1455
1223	ENSP00000251020	22	25	7	7	4098
1224	ENSP00000251038	3	9	17	15	2208
1225	ENSP00000251089	13	10	41	22	2058
1226	ENSP00000251108	1	3	20	8	1545
1227	ENSP00000251119	20	32	171	85	7722
1228	ENSP00000251127	4	29	53	55	5385
1229	ENSP00000251143	4	27	0	0	3156
1230	ENSP00000251157	3	21	60	27	6426
1231	ENSP00000251170	6	14	57	56	2493
1232	ENSP00000251241	0	0	0	0	2337
1233	ENSP00000251250	2	1	0	0	912
1234	ENSP00000251269	14	8	0	0	1851
1235	ENSP00000251296	1	11	37	25	1401
1236	ENSP00000251337	1	6	12	13	1062
1237	ENSP00000251343	5	8	30	19	2034
1238	ENSP00000251363	2	12	0	0	1527
1239	ENSP00000251412	0	14	22	38	1398
1240	ENSP00000251472	4	34	30	40	4770
1241	ENSP00000251496	7	12	44	22	3165
1242	ENSP00000251507	9	12	4	3	3225
1243	ENSP00000251527	10	17	45	41	2979
1244	ENSP00000251535	75	58	36	27	2229
1245	ENSP00000251566	10	6	40	8	1581
1246	ENSP00000251582	14	29	85	64	3759
1247	ENSP00000251588	0	18	48	27	1524
1248	ENSP00000251607	3	4	21	15	1302
1249	ENSP00000251636	6	11	42	28	4119
1250	ENSP00000251645	1	16	36	14	1359
1251	ENSP00000251646	3	12	31	10	1290
1252	ENSP00000251691	9	29	102	67	6624
1253	ENSP00000251768	4	15	1	1	3414
1254	ENSP00000251775	2	6	20	17	1350
1255	ENSP00000251808	0	6	24	10	1875
1256	ENSP00000251810	1	3	9	2	1065
1257	ENSP00000251849	0	3	25	19	2064
1258	ENSP00000251864	19	9	6	0	3567
1259	ENSP00000251900	2	8	7	7	2256
1260	ENSP00000251921	9	8	8	9	1644
1261	ENSP00000251968	1	6	0	0	1305
1262	ENSP00000251993	12	10	1	0	1260
1263	ENSP00000252011	7	14	5	0	2169
1264	ENSP00000252015	0	10	0	0	2442
1265	ENSP00000252032	15	10	51	31	3531
1266	ENSP00000252050	20	46	152	84	7554
1267	ENSP00000252100	2	6	4	2	1497
1268	ENSP00000252102	1	3	8	5	402
1269	ENSP00000252137	1	13	50	21	1428
1270	ENSP00000252242	1	12	35	18	1776
1271	ENSP00000252244	5	6	46	29	1950
1272	ENSP00000252245	11	19	90	25	1653
1273	ENSP00000252268	0	5	1	0	1215
1274	ENSP00000252318	13	6	36	12	1911
1275	ENSP00000252338	3	7	12	9	1434
