	Prot_ID	dN	dS	pN	pS	MsaLen
644	ENSP00000227065	17	2	0	0	2325
645	ENSP00000227155	1	4	8	17	801
646	ENSP00000227163	0	1	0	0	813
647	ENSP00000227266	4	3	28	10	1389
648	ENSP00000227348	3	7	23	16	1179
649	ENSP00000227349	9	9	58	22	2337
650	ENSP00000227451	2	1	21	17	1860
651	ENSP00000227471	0	5	8	8	2298
652	ENSP00000227474	4	3	0	0	1443
653	ENSP00000227520	4	7	27	15	1080
654	ENSP00000227524	11	9	4	14	1704
655	ENSP00000227525	1	1	17	11	729
656	ENSP00000227638	4	4	38	15	1278
657	ENSP00000227752	6	7	49	34	1734
658	ENSP00000227756	0	4	38	42	1821
659	ENSP00000227868	2	2	8	3	1503
660	ENSP00000227880	6	6	15	7	1902
661	ENSP00000228027	0	3	18	7	1335
662	ENSP00000228136	0	0	2	4	549
663	ENSP00000228251	0	0	19	2	1146
664	ENSP00000228284	2	8	38	37	2943
665	ENSP00000228318	0	1	1	0	1089
666	ENSP00000228347	0	7	35	36	3399
667	ENSP00000228434	1	1	0	0	597
668	ENSP00000228437	2	7	21	21	2403
669	ENSP00000228463	7	7	0	0	1284
670	ENSP00000228468	123	62	10	21	2088
671	ENSP00000228506	0	1	7	6	879
672	ENSP00000228515	1	3	30	17	1629
673	ENSP00000228534	0	0	7	1	567
674	ENSP00000228567	2	8	31	21	1569
675	ENSP00000228606	2	7	27	27	1524
676	ENSP00000228641	0	0	23	5	726
677	ENSP00000228644	0	7	9	7	765
678	ENSP00000228682	9	7	4	1	3318
679	ENSP00000228705	0	3	23	13	1542
680	ENSP00000228740	0	2	18	20	1833
681	ENSP00000228741	1	4	21	14	1221
682	ENSP00000228799	0	8	31	16	1341
683	ENSP00000228820	2	0	0	0	1014
684	ENSP00000228837	2	3	21	19	624
685	ENSP00000228841	1	1	6	11	522
686	ENSP00000228843	5	0	12	3	1077
687	ENSP00000228850	20	13	0	0	2574
688	ENSP00000228865	4	1	1	2	612
689	ENSP00000228872	0	0	26	14	708
690	ENSP00000228887	3	4	27	23	1035
691	ENSP00000228922	3	8	7	5	1050
692	ENSP00000228928	7	6	99	37	3288
693	ENSP00000228936	3	1	3	1	993
694	ENSP00000228945	0	3	3	5	603
695	ENSP00000229002	0	2	25	7	615
696	ENSP00000229134	0	1	6	4	513
697	ENSP00000229135	1	3	4	3	498
698	ENSP00000229179	11	11	34	21	2775
699	ENSP00000229195	0	1	0	1	1674
700	ENSP00000229214	1	3	19	12	1143
701	ENSP00000229238	1	0	1	1	384
702	ENSP00000229239	0	3	10	23	1005
703	ENSP00000229243	5	5	16	16	1686
704	ENSP00000229264	0	5	0	0	1020
705	ENSP00000229266	3	2	17	9	1296
706	ENSP00000229268	0	9	0	0	2718
707	ENSP00000229314	0	0	0	0	414
708	ENSP00000229328	0	3	12	9	810
709	ENSP00000229329	1	3	9	12	1302
710	ENSP00000229330	2	2	6	12	2382
711	ENSP00000229332	2	2	0	0	711
712	ENSP00000229335	1	3	0	0	597
713	ENSP00000229340	0	1	2	4	1422
714	ENSP00000229379	0	1	13	4	327
715	ENSP00000229395	0	1	14	8	777
716	ENSP00000229402	3	2	0	0	675
717	ENSP00000229416	1	1	0	0	1911
718	ENSP00000229447	5	2	19	5	981
719	ENSP00000229554	1	3	3	0	2151
720	ENSP00000229583	2	5	0	0	834
721	ENSP00000229595	0	3	2	6	612
722	ENSP00000229633	0	1	15	7	573
723	ENSP00000229708	3	1	32	13	735
724	ENSP00000229729	3	7	39	21	2190
725	ENSP00000229758	3	0	9	4	1341
726	ENSP00000229771	3	2	6	3	1626
727	ENSP00000229795	28	13	3	6	1080
728	ENSP00000229812	0	0	13	7	1491
729	ENSP00000229829	3	4	26	14	750
730	ENSP00000229903	2	2	8	0	549
731	ENSP00000229922	4	0	23	22	1431
732	ENSP00000229955	1	3	24	10	1257
733	ENSP00000230036	12	11	84	44	2550
734	ENSP00000230048	1	0	2	1	420
735	ENSP00000230050	13	9	9	3	471
736	ENSP00000230056	2	2	0	0	864
737	ENSP00000230122	3	4	37	20	2292
738	ENSP00000230124	24	12	47	29	2781
739	ENSP00000230256	2	6	39	13	1371
740	ENSP00000230301	11	6	43	24	1677
741	ENSP00000230340	0	2	21	6	1311
742	ENSP00000230361	0	2	15	13	600
743	ENSP00000230381	1	5	41	18	1038
744	ENSP00000230431	0	0	5	2	732
745	ENSP00000230449	2	12	38	35	2850
746	ENSP00000230461	0	3	14	8	1380
747	ENSP00000230538	7	12	108	56	5469
748	ENSP00000230582	4	3	11	4	1542
749	ENSP00000230588	18	14	62	33	2355
750	ENSP00000230640	2	3	33	34	3192
751	ENSP00000230658	0	1	16	17	1053
752	ENSP00000230671	15	12	50	27	2052
753	ENSP00000230792	2	5	29	12	1518
754	ENSP00000230990	1	1	9	6	624
755	ENSP00000231004	3	6	27	17	1251
756	ENSP00000231009	2	2	25	11	792
757	ENSP00000231021	1	5	36	23	2367
758	ENSP00000231121	1	4	16	9	657
759	ENSP00000231134	12	16	83	37	2385
760	ENSP00000231198	2	5	17	9	894
761	ENSP00000231228	2	3	25	10	984
762	ENSP00000231238	2	0	0	0	876
763	ENSP00000231461	0	1	7	3	1077
764	ENSP00000231484	6	14	89	53	3639
765	ENSP00000231487	0	0	0	0	489
766	ENSP00000231498	6	5	50	34	4173
767	ENSP00000231509	4	2	0	0	2334
768	ENSP00000231512	3	2	29	12	795
769	ENSP00000231524	0	5	16	15	1722
770	ENSP00000231572	10	8	32	20	1980
771	ENSP00000231668	0	1	20	19	813
772	ENSP00000231706	3	6	52	34	2382
773	ENSP00000231721	1	11	64	35	2634
774	ENSP00000231749	1	2	43	6	1461
775	ENSP00000231751	14	5	81	44	2136
776	ENSP00000231790	3	3	58	10	2268
777	ENSP00000231887	4	5	65	31	2214
778	ENSP00000231948	5	11	0	0	1470
779	ENSP00000232003	15	3	64	23	1620
780	ENSP00000232217	3	0	10	3	402
781	ENSP00000232219	0	0	6	2	591
782	ENSP00000232375	0	4	18	8	1407
783	ENSP00000232424	0	1	5	2	912
784	ENSP00000232496	1	0	2	1	330
785	ENSP00000232501	1	3	8	14	1140
786	ENSP00000232603	9	5	48	40	3045
787	ENSP00000232607	8	3	22	18	1440
788	ENSP00000232744	2	1	35	29	1482
789	ENSP00000232766	2	4	30	17	1917
790	ENSP00000232888	3	3	31	24	1425
791	ENSP00000232905	0	1	2	1	339
792	ENSP00000232974	1	1	20	18	2247
793	ENSP00000232975	0	1	5	6	483
794	ENSP00000232978	9	6	72	33	4416
795	ENSP00000233027	7	5	52	16	2523
796	ENSP00000233055	2	6	26	14	1230
797	ENSP00000233057	9	4	23	18	1656
798	ENSP00000233078	0	7	5	4	1356
799	ENSP00000233099	1	28	62	60	6243
800	ENSP00000233121	0	0	0	9	843
801	ENSP00000233143	0	1	0	2	132
802	ENSP00000233146	1	8	52	21	2802
803	ENSP00000233154	0	4	8	13	1140
804	ENSP00000233156	3	3	0	0	930
805	ENSP00000233202	3	1	57	27	1650
806	ENSP00000233242	57	34	363	159	13716
807	ENSP00000233336	0	6	17	10	1131
808	ENSP00000233468	0	0	1	5	375
809	ENSP00000233535	0	6	12	19	1443
810	ENSP00000233575	1	6	1	3	1410
811	ENSP00000233616	4	4	0	0	2616
812	ENSP00000233623	5	2	25	5	1557
813	ENSP00000233627	6	5	0	0	909
814	ENSP00000233630	0	1	6	4	777
815	ENSP00000233638	1	3	12	14	852
816	ENSP00000233668	2	4	16	4	1443
817	ENSP00000233735	0	1	9	6	570
818	ENSP00000233809	0	1	8	3	978
819	ENSP00000233813	1	2	14	13	816
820	ENSP00000233826	0	1	11	3	1080
821	ENSP00000233838	5	5	35	36	2283
822	ENSP00000233948	2	7	9	10	1095
823	ENSP00000233969	1	6	31	23	2436
824	ENSP00000233997	4	7	30	16	759
825	ENSP00000234038	1	4	0	0	1158
826	ENSP00000234071	1	1	4	4	1674
827	ENSP00000234091	0	1	6	4	402
828	ENSP00000234111	2	2	25	27	1383
829	ENSP00000234160	2	5	14	12	1356
830	ENSP00000234170	11	6	86	30	3162
831	ENSP00000234198	2	3	21	9	1203
832	ENSP00000234256	0	6	14	10	1629
833	ENSP00000234296	5	3	28	10	1731
834	ENSP00000234347	7	3	22	7	768
835	ENSP00000234392	2	5	39	13	870
836	ENSP00000234396	1	4	33	22	1539
837	ENSP00000234420	7	10	84	34	4107
838	ENSP00000234453	0	0	11	4	900
839	ENSP00000234454	3	4	5	8	783
840	ENSP00000234488	5	10	0	0	2991
841	ENSP00000234701	5	11	74	27	2805
842	ENSP00000234739	3	4	80	40	4278
843	ENSP00000234798	4	6	90	33	963
844	ENSP00000234816	3	6	38	21	1473
845	ENSP00000234827	1	1	0	0	840
846	ENSP00000234831	0	1	3	11	1134
847	ENSP00000234961	0	5	21	22	1128
848	ENSP00000235090	2	3	11	6	1116
849	ENSP00000235307	0	0	3	4	363
850	ENSP00000235310	0	5	6	11	723
851	ENSP00000235329	2	6	0	0	2358
852	ENSP00000235332	8	6	63	21	1164
853	ENSP00000235345	0	4	16	15	1065
854	ENSP00000235372	7	14	89	69	5211
855	ENSP00000235382	1	4	24	7	633
856	ENSP00000235521	0	6	13	5	1080
857	ENSP00000235628	1	6	41	14	1185
858	ENSP00000235835	4	3	42	18	1077
859	ENSP00000235933	2	3	0	0	702
860	ENSP00000236040	2	4	12	0	2625
861	ENSP00000236137	0	4	26	15	1491
862	ENSP00000236147	0	4	29	14	1155
863	ENSP00000236192	0	0	2	1	423
864	ENSP00000236273	1	4	14	10	729
865	ENSP00000236495	3	13	0	0	2118
866	ENSP00000236709	4	10	31	13	1020
867	ENSP00000236826	6	5	52	20	1401
868	ENSP00000236877	0	9	7	16	2766
869	ENSP00000236918	0	4	0	0	894
870	ENSP00000236925	8	6	0	0	4467
871	ENSP00000236959	1	8	46	25	1776
872	ENSP00000236980	4	4	32	19	2163
873	ENSP00000237014	8	5	0	0	528
874	ENSP00000237163	7	12	0	0	7455
875	ENSP00000237172	4	6	1	0	3687
876	ENSP00000237201	8	6	19	10	882
877	ENSP00000237264	0	1	0	0	558
878	ENSP00000237275	0	2	13	0	666
879	ENSP00000237281	1	4	37	19	2709
880	ENSP00000237283	1	2	4	1	573
881	ENSP00000237353	13	11	0	0	3066
882	ENSP00000237380	0	2	10	5	648
883	ENSP00000237455	4	6	25	21	2058
884	ENSP00000237530	5	10	35	15	1983
885	ENSP00000237536	2	18	74	42	5118
886	ENSP00000237596	1	4	46	32	2904
887	ENSP00000237642	6	2	24	7	1074
888	ENSP00000237654	1	3	11	2	1224
889	ENSP00000237696	3	1	13	10	891
890	ENSP00000237822	2	4	0	0	1170
891	ENSP00000237837	5	1	12	10	765
892	ENSP00000237853	2	1	24	23	1920
893	ENSP00000237889	0	0	0	0	294
894	ENSP00000237937	0	1	1	4	639
895	ENSP00000238018	4	6	10	5	1545
896	ENSP00000238044	1	0	1	0	444
897	ENSP00000238112	1	6	9	28	2097
898	ENSP00000238146	2	2	29	22	1800
899	ENSP00000238256	14	9	0	0	4377
900	ENSP00000238379	1	7	23	11	753
901	ENSP00000238497	11	9	18	6	1338
902	ENSP00000238558	1	2	12	17	771
903	ENSP00000238561	1	6	40	28	1590
904	ENSP00000238609	2	2	8	0	390
905	ENSP00000238616	2	13	52	24	2937
906	ENSP00000238628	1	4	1	1	639
907	ENSP00000238667	2	0	14	8	1578
908	ENSP00000238682	0	2	13	16	1236
909	ENSP00000238714	0	5	19	20	2208
910	ENSP00000238721	2	3	0	0	1098
911	ENSP00000238788	8	5	0	0	2067
912	ENSP00000238789	1	1	29	15	4374
913	ENSP00000238823	3	2	27	12	1560
914	ENSP00000238831	0	2	18	8	732
915	ENSP00000238855	10	5	1	0	2817
916	ENSP00000238875	0	2	0	0	516
917	ENSP00000238892	0	0	6	2	303
918	ENSP00000238994	1	5	26	17	951
919	ENSP00000239032	2	3	30	21	1110
920	ENSP00000239151	0	0	10	8	807
921	ENSP00000239165	1	1	30	9	651
922	ENSP00000239223	0	2	16	15	1101
923	ENSP00000239231	0	1	12	5	1110
924	ENSP00000239243	1	1	21	9	807
925	ENSP00000239367	1	3	24	24	1500
926	ENSP00000239374	6	8	62	26	2145
927	ENSP00000239440	2	10	5	3	4656
928	ENSP00000239450	12	1	1	1	2385
929	ENSP00000239461	0	0	2	0	735
930	ENSP00000239462	15	17	149	84	4014
931	ENSP00000239587	8	8	82	34	1776
932	ENSP00000239666	0	1	1	2	420
933	ENSP00000239690	1	3	38	15	1773
934	ENSP00000239830	4	1	0	0	1491
935	ENSP00000239882	1	3	28	16	1857
936	ENSP00000239891	2	4	3	1	1158
937	ENSP00000239906	4	2	0	0	1176
938	ENSP00000239926	5	2	33	17	1494
939	ENSP00000239940	18	14	1	0	594
940	ENSP00000240055	0	0	3	1	666
941	ENSP00000240079	1	1	2	1	678
942	ENSP00000240100	1	9	12	18	1182
943	ENSP00000240123	6	9	75	30	2013
944	ENSP00000240285	0	3	8	5	1023
945	ENSP00000240306	1	3	11	6	720
946	ENSP00000240328	0	5	28	31	2160
947	ENSP00000240361	18	14	0	0	4617
948	ENSP00000240423	10	6	39	21	2235
949	ENSP00000240488	2	0	20	5	624
950	ENSP00000240587	1	19	71	55	3243
951	ENSP00000240617	3	6	35	22	1662
952	ENSP00000240618	1	4	17	4	648
953	ENSP00000240619	4	2	33	7	924
954	ENSP00000240651	2	5	17	11	1503
955	ENSP00000240662	0	2	8	12	1272
956	ENSP00000240687	4	2	37	10	975
957	ENSP00000240851	0	5	0	0	1200
958	ENSP00000240874	10	24	2	3	8958
959	ENSP00000240922	0	1	0	1	507
960	ENSP00000241014	2	6	33	31	2190
961	ENSP00000241041	3	1	5	2	1080
962	ENSP00000241051	2	4	30	14	1533
963	ENSP00000241052	3	5	36	21	1581
964	ENSP00000241125	1	4	16	23	1305
965	ENSP00000241256	0	3	11	6	1098
966	ENSP00000241261	4	3	22	11	900
967	ENSP00000241305	5	8	48	42	2268
968	ENSP00000241416	0	2	9	10	1557
969	ENSP00000241436	16	9	39	27	2778
970	ENSP00000241453	6	2	73	42	2979
971	ENSP00000241463	0	0	16	12	726
972	ENSP00000241502	0	4	5	2	954
973	ENSP00000241651	0	2	21	10	747
974	ENSP00000242067	1	2	17	20	2661
975	ENSP00000242108	3	10	34	25	1707
976	ENSP00000242140	2	4	0	0	1461
977	ENSP00000242208	0	3	16	12	1278
978	ENSP00000242249	1	2	11	6	456
979	ENSP00000242257	4	2	19	15	738
980	ENSP00000242285	0	0	0	0	744
981	ENSP00000242351	22	7	37	24	3153
982	ENSP00000242375	0	3	0	0	978
983	ENSP00000242462	2	3	18	6	642
984	ENSP00000242465	2	1	22	6	504
985	ENSP00000242480	0	5	23	18	1428
986	ENSP00000242505	5	1	28	16	1962
987	ENSP00000242591	1	1	0	0	2085
988	ENSP00000242592	3	8	48	25	1245
989	ENSP00000242719	0	0	1	9	462
990	ENSP00000242728	0	1	11	15	1446
991	ENSP00000242729	1	3	3	6	729
992	ENSP00000242784	0	0	1	1	585
993	ENSP00000242819	1	2	28	11	699
994	ENSP00000242827	2	1	3	2	618
995	ENSP00000242839	13	20	122	66	4449
996	ENSP00000242994	0	5	23	11	993
997	ENSP00000243045	1	1	9	6	459
998	ENSP00000243052	2	1	7	6	1608
999	ENSP00000243056	0	3	19	10	990
1000	ENSP00000243077	7	40	183	211	13632
1001	ENSP00000243103	2	2	11	16	846
1002	ENSP00000243108	0	0	3	2	705
1003	ENSP00000243167	2	4	23	18	1737
1004	ENSP00000243253	4	8	0	0	1524
1005	ENSP00000243298	0	0	3	5	603
1006	ENSP00000243326	20	18	0	0	7569
1007	ENSP00000243344	4	10	73	30	3948
1008	ENSP00000243346	2	1	24	6	921
1009	ENSP00000243347	1	0	14	4	831
1010	ENSP00000243349	0	1	12	6	1479
1011	ENSP00000243389	1	3	0	0	1428
1012	ENSP00000243440	0	1	3	2	411
1013	ENSP00000243457	0	5	0	0	1281
1014	ENSP00000243501	0	1	20	7	567
1015	ENSP00000243563	1	1	2	1	846
1016	ENSP00000243578	0	1	14	10	525
1017	ENSP00000243611	2	4	0	0	756
1018	ENSP00000243644	4	10	45	21	1596
1019	ENSP00000243662	0	2	18	6	633
1020	ENSP00000243673	3	6	48	22	1269
1021	ENSP00000243706	2	4	5	3	1809
1022	ENSP00000243776	5	10	57	35	2325
1023	ENSP00000243786	4	3	27	21	1098
1024	ENSP00000243878	11	9	37	10	1095
1025	ENSP00000243924	0	0	19	8	351
1026	ENSP00000243938	0	3	0	0	717
1027	ENSP00000243997	1	0	4	1	159
1028	ENSP00000244007	1	10	42	47	3930
1029	ENSP00000244040	1	0	7	7	582
1030	ENSP00000244050	3	0	11	14	792
1031	ENSP00000244051	2	3	39	23	1380
1032	ENSP00000244061	0	2	9	5	720
1033	ENSP00000244137	8	12	53	29	1551
1034	ENSP00000244217	1	0	6	4	528
1035	ENSP00000244221	0	0	5	5	369
1036	ENSP00000244230	6	2	57	18	2046
1037	ENSP00000244241	1	4	28	15	591
1038	ENSP00000244289	10	13	65	32	3282
1039	ENSP00000244314	0	4	28	26	1389
1040	ENSP00000244333	0	3	33	13	1077
1041	ENSP00000244336	1	4	41	18	1065
1042	ENSP00000244360	2	3	9	3	1260
1043	ENSP00000244426	1	4	0	0	1341
1044	ENSP00000244496	1	2	15	6	933
1045	ENSP00000244513	5	0	23	12	1578
1046	ENSP00000244519	2	7	17	8	1752
1047	ENSP00000244520	0	0	0	6	522
1048	ENSP00000244527	6	2	34	12	1551
1049	ENSP00000244534	2	5	75	24	663
1050	ENSP00000244565	1	6	46	27	1554
1051	ENSP00000244571	1	4	73	35	2955
1052	ENSP00000244573	3	4	35	23	645
1053	ENSP00000244576	5	3	18	5	1074
1054	ENSP00000244669	1	0	15	13	690
1055	ENSP00000244711	0	1	0	0	558
1056	ENSP00000244745	0	2	17	16	1422
1057	ENSP00000244751	0	5	28	37	1899
1058	ENSP00000244763	2	2	2	0	894
1059	ENSP00000244769	5	7	54	65	2499
1060	ENSP00000244869	0	3	9	11	666
1061	ENSP00000244926	3	1	12	4	270
1062	ENSP00000244930	3	0	10	3	285
1063	ENSP00000245046	0	0	4	10	909
1064	ENSP00000245105	14	27	160	101	4050
1065	ENSP00000245121	4	6	22	16	1614
1066	ENSP00000245157	3	7	0	0	2304
1067	ENSP00000245206	0	4	34	12	1290
1068	ENSP00000245222	1	2	16	17	2097
1069	ENSP00000245255	3	6	33	27	2583
1070	ENSP00000245304	1	0	2	1	591
1071	ENSP00000245312	1	5	55	27	1077
1072	ENSP00000245457	1	1	8	19	1074
1073	ENSP00000245503	5	19	85	42	5823
1074	ENSP00000245539	14	13	13	4	873
1075	ENSP00000245543	0	4	14	3	594
1076	ENSP00000245544	22	12	23	18	2064
1077	ENSP00000245552	17	9	0	0	681
1078	ENSP00000245680	3	7	31	5	1569
1079	ENSP00000245787	0	2	3	2	708
1080	ENSP00000245796	10	14	37	19	3207
1081	ENSP00000245810	2	2	10	6	468
1082	ENSP00000245812	0	2	18	4	663
1083	ENSP00000245838	6	10	4	6	4962
1084	ENSP00000245907	5	5	19	24	5103
1085	ENSP00000245908	2	10	15	4	1728
1086	ENSP00000245919	0	0	0	2	1014
1087	ENSP00000245923	4	2	33	21	1635
1088	ENSP00000245932	3	6	34	22	1140
1089	ENSP00000245934	0	11	39	65	3930
1090	ENSP00000245957	4	4	58	16	3711
1091	ENSP00000245960	4	7	3	4	1740
1092	ENSP00000246006	13	8	78	48	1956
1093	ENSP00000246012	1	4	0	0	426
1094	ENSP00000246024	6	9	23	10	1113
1095	ENSP00000246062	6	2	44	12	1710
1096	ENSP00000246069	0	0	2	4	495
1097	ENSP00000246070	3	1	5	0	840
1098	ENSP00000246071	1	5	0	0	675
1099	ENSP00000246105	0	0	16	7	549
1100	ENSP00000246112	3	2	19	25	1743
1101	ENSP00000246117	3	16	10	11	1695
1102	ENSP00000246151	1	0	2	4	636
1103	ENSP00000246186	0	3	23	27	2181
1104	ENSP00000246194	3	3	0	0	921
1105	ENSP00000246229	1	3	14	20	1488
1106	ENSP00000246515	0	0	6	7	309
1107	ENSP00000246532	0	2	15	7	1080
1108	ENSP00000246533	8	6	9	13	975
1109	ENSP00000246548	0	3	16	10	1953
1110	ENSP00000246551	1	1	6	4	279
1111	ENSP00000246553	0	3	25	14	900
1112	ENSP00000246554	0	0	2	2	258
1113	ENSP00000246646	4	3	59	35	1506
1114	ENSP00000246657	0	3	8	15	1134
1115	ENSP00000246662	0	2	36	26	1881
1116	ENSP00000246672	0	2	37	15	1842
1117	ENSP00000246792	0	1	16	15	654
1118	ENSP00000246794	4	2	15	1	612
1119	ENSP00000246801	5	3	45	17	1776
1120	ENSP00000246841	1	16	48	65	2022
1121	ENSP00000246891	2	1	19	2	555
1122	ENSP00000246912	0	2	0	0	1017
1123	ENSP00000246914	7	8	48	29	4035
1124	ENSP00000246957	5	14	73	23	2247
1125	ENSP00000247001	1	8	29	25	1935
1126	ENSP00000247003	0	4	33	22	1449
1127	ENSP00000247026	4	1	29	15	1674
1128	ENSP00000247153	6	4	0	0	1407
1129	ENSP00000247161	1	4	7	11	1395
1130	ENSP00000247178	0	0	31	16	1476
1131	ENSP00000247191	13	5	1	4	2685
1132	ENSP00000247194	2	6	24	12	1062
1133	ENSP00000247219	1	0	29	18	1125
1134	ENSP00000247225	4	3	20	13	1407
1135	ENSP00000247226	13	17	0	0	3657
1136	ENSP00000247271	2	2	14	5	1320
1137	ENSP00000247461	4	6	0	0	1776
1138	ENSP00000247470	2	2	10	8	585
1139	ENSP00000247665	0	2	0	1	420
1140	ENSP00000247668	3	5	22	22	1674
1141	ENSP00000247706	1	3	22	26	1455
1142	ENSP00000247815	5	8	72	44	3261
1143	ENSP00000247843	0	1	0	3	681
1144	ENSP00000247930	1	6	48	42	2502
1145	ENSP00000247933	3	1	41	34	2034
1146	ENSP00000247970	0	3	4	2	489
1147	ENSP00000247977	0	5	19	11	978
1148	ENSP00000247986	11	18	0	0	3087
1149	ENSP00000247992	19	3	1	1	552
1150	ENSP00000248076	3	3	52	21	1161
1151	ENSP00000248098	1	0	1	3	654
1152	ENSP00000248114	2	1	9	5	618
1153	ENSP00000248150	0	1	10	8	201
1154	ENSP00000248211	7	6	18	9	1749
1155	ENSP00000248244	5	10	37	12	2466
1156	ENSP00000248248	2	6	27	15	1650
1157	ENSP00000248306	3	5	33	15	2172
1158	ENSP00000248342	0	1	2	1	654
1159	ENSP00000248437	0	1	3	16	1344
1160	ENSP00000248444	4	11	60	26	2517
1161	ENSP00000248553	0	1	19	16	675
1162	ENSP00000248564	0	0	7	1	222
1163	ENSP00000248572	0	1	3	2	222
1164	ENSP00000248594	4	1	28	16	2343
1165	ENSP00000248668	2	6	18	23	2316
1166	ENSP00000248706	1	2	12	17	744
1167	ENSP00000248846	178	102	95	69	5766
1168	ENSP00000248901	5	9	7	13	1257
1169	ENSP00000248929	1	8	52	39	2274
1170	ENSP00000248933	16	20	0	0	3306
1171	ENSP00000248948	2	0	2	3	369
1172	ENSP00000248958	2	3	20	10	666
1173	ENSP00000249014	4	6	44	27	1176
1174	ENSP00000249016	1	1	18	12	1269
1175	ENSP00000249064	6	2	9	2	837
1176	ENSP00000249071	1	3	6	17	621
1177	ENSP00000249075	0	1	13	15	606
1178	ENSP00000249079	2	3	0	0	741
1179	ENSP00000249269	2	3	31	11	1545
1180	ENSP00000249299	0	0	3	5	288
1181	ENSP00000249363	14	17	24	34	2127
1182	ENSP00000249389	0	0	35	19	1044
1183	ENSP00000249396	0	6	8	4	1167
1184	ENSP00000249442	0	1	5	4	789
1185	ENSP00000249499	3	1	21	8	1071
1186	ENSP00000249501	0	1	22	11	1230
1187	ENSP00000249647	0	0	3	1	633
1188	ENSP00000249700	1	2	20	9	1053
1189	ENSP00000249750	2	7	2	2	1665
1190	ENSP00000249776	1	1	3	2	948
1191	ENSP00000249806	34	18	6	8	1161
1192	ENSP00000249861	2	3	17	11	792
1193	ENSP00000249887	3	3	26	13	1050
1194	ENSP00000249910	3	6	28	6	1743
1195	ENSP00000249923	2	10	22	22	2859
1196	ENSP00000250003	2	3	21	17	960
1197	ENSP00000250018	2	0	22	14	1332
1198	ENSP00000250056	7	2	0	1	837
1199	ENSP00000250076	2	3	0	0	1332
1200	ENSP00000250092	3	5	26	15	1062
1201	ENSP00000250101	0	1	1	3	369
1202	ENSP00000250111	0	4	6	3	870
1203	ENSP00000250113	1	1	25	17	2130
1204	ENSP00000250124	0	1	11	3	741
1205	ENSP00000250160	1	2	3	2	1185
1206	ENSP00000250237	0	2	18	15	1233
1207	ENSP00000250340	1	6	9	5	969
1208	ENSP00000250351	3	6	0	0	762
1209	ENSP00000250378	8	4	36	9	756
1210	ENSP00000250416	0	6	0	0	1758
1211	ENSP00000250454	2	2	17	10	867
1212	ENSP00000250457	0	1	2	3	717
1213	ENSP00000250495	4	4	0	1	243
1214	ENSP00000250498	0	1	4	1	339
1215	ENSP00000250535	0	2	14	5	600
1216	ENSP00000250559	9	4	0	1	552
1217	ENSP00000250615	5	5	20	12	756
1218	ENSP00000250617	6	7	2	1	2367
1219	ENSP00000250693	3	7	38	15	981
1220	ENSP00000250699	3	4	43	12	1350
1221	ENSP00000250863	1	0	18	6	945
1222	ENSP00000250896	1	6	0	0	1455
1223	ENSP00000251020	9	7	7	7	4098
1224	ENSP00000251038	0	2	17	15	2208
1225	ENSP00000251089	4	6	41	22	2058
1226	ENSP00000251108	0	2	20	8	1545
1227	ENSP00000251119	21	19	171	85	7722
1228	ENSP00000251127	0	15	53	55	5385
1229	ENSP00000251143	3	15	0	0	3156
1230	ENSP00000251157	7	13	60	27	6426
1231	ENSP00000251170	4	8	57	56	2493
1232	ENSP00000251241	0	1	0	0	2337
1233	ENSP00000251250	0	3	0	0	912
1234	ENSP00000251269	21	9	0	0	1851
1235	ENSP00000251296	1	7	37	25	1401
1236	ENSP00000251337	0	1	12	13	1062
1237	ENSP00000251343	3	4	30	19	2034
1238	ENSP00000251363	7	4	0	0	1527
1239	ENSP00000251412	0	5	22	38	1398
1240	ENSP00000251472	3	27	30	40	4770
1241	ENSP00000251496	2	1	44	22	3165
1242	ENSP00000251507	3	3	4	3	3225
1243	ENSP00000251527	17	13	45	41	2979
1244	ENSP00000251535	6	5	36	27	2229
1245	ENSP00000251566	9	6	40	8	1581
1246	ENSP00000251582	47	25	85	64	3759
1247	ENSP00000251588	2	8	48	27	1524
1248	ENSP00000251607	2	2	21	15	1302
1249	ENSP00000251636	3	7	42	28	4119
1250	ENSP00000251645	1	13	36	14	1359
1251	ENSP00000251646	3	12	31	10	1290
1252	ENSP00000251691	2	18	102	67	6624
1253	ENSP00000251768	2	4	1	1	3414
1254	ENSP00000251775	0	0	20	17	1350
1255	ENSP00000251808	0	2	24	10	1875
1256	ENSP00000251810	18	7	9	2	1065
1257	ENSP00000251849	0	4	25	19	2064
1258	ENSP00000251864	9	8	6	0	3567
1259	ENSP00000251900	4	1	7	7	2256
1260	ENSP00000251921	7	7	8	9	1644
1261	ENSP00000251968	5	4	0	0	1305
1262	ENSP00000251993	1	5	1	0	1260
1263	ENSP00000252011	9	12	5	0	2169
1264	ENSP00000252015	1	4	0	0	2442
1265	ENSP00000252032	1	4	51	31	3531
1266	ENSP00000252050	16	17	152	84	7554
1267	ENSP00000252100	3	2	4	2	1497
1268	ENSP00000252102	2	0	8	5	402
1269	ENSP00000252137	1	7	50	21	1428
1270	ENSP00000252242	1	11	35	18	1776
1271	ENSP00000252244	1	9	46	29	1950
1272	ENSP00000252245	3	8	90	25	1653
1273	ENSP00000252268	0	5	1	0	1215
1274	ENSP00000252318	23	8	36	12	1911
1275	ENSP00000252338	4	1	12	9	1434
